waktu,username,text
2022-03-09 04:29:11+00:00,? biel ?? on rant ?,b'@doyousstar mental nya ga terbuat dari baja'
2022-03-08 16:48:44+00:00,sanjay ?????,b'@dp_karthik @cinemapayyan Ivan oru mental \xf0\x9f\x8f\xb5\xef\xb8\x8fda bro'
2022-03-08 15:46:53+00:00,?????? ???????,b'@dp_karthik @cinemapayyan Ivan oru mental \xf0\x9f\x94\xa5 bro\xf0\x9f\x99\x84'
2022-03-10 17:33:51+00:00,????,"b'@DraftAnakUnpad Gini nder, ""sebelum nolong orang, tolonglah diri sendiri"". Dalam hal mental jg si. Kalo mau gas, mi\xe2\x80\xa6 https://t.co/x4ySA4Rd4w'"
2022-03-09 18:28:33+00:00,ROS-C ??????? ??? ????????,"b'@drakorfess_ Seru bgt. Serunya bukan nebak2 siapa pelakunya, krn pelaku dah ketahuan, tapi nonton TTD kyk kuat2an mental. \xf0\x9f\x98\x81\xf0\x9f\x98\x81 Rate 100000/10'"
2022-03-08 18:46:55+00:00,ROS-C ??????? ??? ????????,"b'@drakorfess_ Yg lagi ongoing, THROUGH THE DARKNESS. Seru bgt yg ini,nder...sampe bisa nyerang mental yg nonton.. coba nder...ada di VIU'"
2022-03-09 00:03:44+00:00,berfu,b'@dramakuginaq @ayzeberdim @Elalash_ mental breakdown mu fiziksel breakdown mu'
2022-03-10 13:55:22+00:00,itsDaisy!?????,b'@dreamkkim mental jiwa raga dan pikiran saya sudah siap https://t.co/Vz5GhIoQBC'
2022-03-09 14:55:07+00:00,Will I Am,"b'@dribble9 Tapi dapettttt, cuma mental Lg grgr bingung sendiri'"
2022-03-08 17:08:49+00:00,aro,b'@drizz1es memasuki waktu dimana kesehatan jiwa dan mental di uji'
2022-03-10 12:11:02+00:00,??,b'@DrugInternet Dah pernah viral dulu org expose kelakar gak cam betul mental tapi takpe la benda dah lepas \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-09 16:59:10+00:00,sasa||suga day!!!,b'@dtlryh siapin mental ya'
2022-03-10 03:08:01+00:00,Chancebox,b'@Duitgratis6 @DOGEZILLACOIN Kena mental ko ngajak ngajak \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 sok keras pas di awal ni koin nongol kesininya kendor \xf0\x9f\xa4\xa3\xe2\x80\xa6 https://t.co/2aG7LYmd2R'
2022-03-10 11:08:32+00:00,Aizat Mahadan,b'@dulc3b3a Susah ye kalau bagi saya nak siapkan manuskrip dalam keadaan rushing ni sangat mengganggu mental (boleh e\xe2\x80\xa6 https://t.co/6ZJjTX0Kvm'
2022-03-10 12:18:13+00:00,Sa,"b'@DumbBro8 @bisma_satria @idextratime @marca Kok malah ke Messi? Psg nya aja yg blm punya mental ucl broo, sum ada M\xe2\x80\xa6 https://t.co/F18RbhuPX7'"
2022-03-09 18:42:26+00:00,????? ??? ??????,b'@dummishit Ana atla3 my mental illnesses fe kol 7eta 3ady bs el jazeera msh madmona'
2022-03-09 11:18:51+00:00,NS,b'@DunyaNews Is ko jald hi mental asylum mai phaink diya jayega jaga ye mental health patients ko Roz apni ghissi pit\xe2\x80\xa6 https://t.co/K6TRH95dDC'
2022-03-08 14:12:40+00:00,???????????? ????????????,b'@dupcati kalo ngatain langsung ga cukup mental'
2022-03-10 14:15:14+00:00,ALBUM UNDERPRICED??,b'@dwaekkica kena mental ya kack'
2022-03-10 10:43:01+00:00,mz,"b'@DwiPujiRahayu3 @advibonsay Impulsif kebangetan, dan usia mental dia pun jg jauh di bawah umur dia \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f makanya jd\xe2\x80\xa6 https://t.co/Og8eMbLLl2'"
2022-03-10 16:33:36+00:00,dicky,b'@dwirahmawant Sing penting ki mental sugih e disik. Soal fisik e sing sugih dipikir karo mlaku ae \xf0\x9f\x98\x82'
2022-03-09 23:24:47+00:00,Theo Nimus,b'@Dwisaso72906705 @RiuRizkiUtomo_ Wah... Kgk ada mental presiden \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2022-03-10 00:31:40+00:00,Call me Lucky Sky???? // MINMARCH????,"b'@dxascya \xf0\x9f\x92\x8cjangan lupa sarapan selamat beraktifitas yaa, jangan lupa jugaa siapin hati jantung mental buat konser nanti soree\xf0\x9f\x92\x83\xe2\x9c\xa8'"
2022-03-09 13:03:00+00:00,Ky??,"b'@Dxdrmnx Apapun itu fisik atau mental, semoga lekas membaik yaa\xf0\x9f\x98\x8a biar bisa aktivitas kuat dan semangat lagi nantinya. Semangat sehat!!\xf0\x9f\x92\xaa\xf0\x9f\x94\xa5'"
2022-03-10 11:20:48+00:00,aseac,b'@dy_dearmydear kuatin mental dulu yuk\xf0\x9f\x98\xad'
2022-03-08 16:16:00+00:00,Arderas E. Zadkiel ??,b'@dygaspati KENA MENTAL DIA.'
2022-03-09 14:21:49+00:00,yun ??,b'@dynamightbitc Sendok bayinya otek motong rendang sampe mental ternyata lengkuas yang dipotong'
2022-03-10 02:31:31+00:00,Raa???,b'@dynclowtae siapin mental \xf0\x9f\x98\xad\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbb'
2022-03-10 05:18:28+00:00,?,"b'@dysenterydave ya saman bin sulaiman, kena mental tu buntalan lansung gembokan wkwkwk'"
2022-03-09 06:47:39+00:00,?,b'@dystiera : gak sia-sia aku kasih support mental di cyber'
2022-03-09 21:58:41+00:00,asn ?,b'@DYSTXP1A @idextratime abis ke press wakhaji langsung kena mental wkwkwk'
2022-03-09 21:55:41+00:00,Ay??,b'@DYSTXP1A @idextratime anjeng benci bgt sm kiper goblok ini... kena mental'
2022-03-10 15:20:54+00:00,Abbas He,"b'@dzamanie Betul tu bang \xf0\x9f\x91\x8d  Mental kena kuat, tambah2 dekat tiktok hahahaha'"
2022-03-10 05:33:41+00:00,arin??,"b'@EaJ_LATrains Ada sih ajang penguatan mental pelajar. Caranya, dosen gua ngasih satu slide khusus isinya nomor tele\xe2\x80\xa6 https://t.co/GpTzpOaClI'"
2022-03-10 17:04:46+00:00,nur atun,b'@earthingoes iya aku butuh mental support yg banyak'
2022-03-09 15:21:00+00:00,ANAK SENJA KEMALEMAN,b'@easternblue1987 @AremafcOfficial @AREMA1986Merch @rodrigosantono Realistis ae sam te juara tapi pelatihe gadue mental juara yo yk po?'
2022-03-08 15:36:15+00:00,sendiri sejak 013,b'@EastJavaAlter kena mental boss'
2022-03-08 15:42:23+00:00,Fen,b'@EastJavaAlter Kenapa mental'
2022-03-10 02:55:45+00:00,???Ã?? ????J??â„¢,b'@EbesOngis @ikijenglala Mental krupuk kepanasen gosong kademen mlempem'
2022-03-08 16:29:16+00:00,??????,b'@eboondcah Aman mental masih\xf0\x9f\x98\xa9'
2022-03-09 13:16:08+00:00,muaz ?,"b'@ecahisvibing yk what IM SO TIRED DO , THESE DAYS BADAN PENAT GILA \xe2\x80\xa6SILAP SILAP NANTI MENTAL JUGA DRAIN'"
2022-03-09 05:03:20+00:00,kebahagiaan aldebaran,"b'@echiiiiwwww Lg  belajar kata fansnya,,tapi ngak pinter pinter ya di maklumi namaya juga punya riwayat gangguan mental'"
2022-03-09 13:21:57+00:00,Ramdanifdl,b'@eciiiwalters_ Mental gua langsung berantakan'
2022-03-09 01:02:13+00:00,MamiaDoang#Di Rumah Aja,b'@edi44331822 kita br tgg jwb atas kesehatan mental masing2'
2022-03-10 12:20:29+00:00,lisaalisa,b'@Edisonsia051001 @IsmailSabri60 Orng x cri psl kau sbuk nak cri psl dngn org.. mental ke? Dah kau hebat sngt kau je\xe2\x80\xa6 https://t.co/P9SIvynT3v'
2022-03-09 04:41:04+00:00,ala. (h),"b'@edzardhika WKWKWKW GA KUAT. YA MANA GUE TAU, mental gue juga down takut labrak'"
2022-03-09 14:21:10+00:00,???????????? ts,b'@edzharw Kena mental dah zhar abis dari berlembur'
2022-03-10 07:40:31+00:00,dÃ¨ws?â€¢*?,b'@eeheeem_ Wkwkwkw.. siapin mental buat liat dada yookk \xf0\x9f\xa5\xb5'
2022-03-10 15:15:53+00:00,ayesha,"b'@efrodait WOY AWALNYA GUE KENA MENTAL TAPI KRN GUE BACA SAMPE AKHIR jadi sayang sama fel hehe, galau ni bb sayangin aku dong'"
2022-03-09 16:06:30+00:00,MynameisJonas =w=,b'@EgooMahardicka9 @BiawakRawaa @halleluhellyeah @hansdavidian Kena mental si hans'
2022-03-10 17:06:51+00:00,Anne,b'@egrashi AKU MAU NYIAPIN MENTAL DULU /begini mulu alesannya dari kemaren/'
2022-03-10 12:40:42+00:00,Astra jingga,"b'@ehahoyy Kalo twt masih aman mental, ig anjir bikin meninggoy'"
2022-03-09 13:03:39+00:00,Miss Neoya???,"b'@ehara_poetry Waduh ngeri"" Sedep\xf0\x9f\x98\xad semoga selalu dilindungi, selalu kuat mental, dan gak dijahilin ya\xf0\x9f\xa4\xb2'"
2022-03-08 13:11:28+00:00,Teyo,b'@Ehgiexgi__ @Benidictivity Ga cuman jadi fans gi. Jangan nnton  MU main juga. Berbahaya bagi kesehatan mental'
2022-03-10 16:41:50+00:00,Riz Â°â€¢Â°,"b'@Ehst_id Awakmu gak kenek mental kan ? Wkkwkw karna mereka ""mari kita uji mental teman risa"" wkwkw'"
2022-03-10 11:52:50+00:00,chii,b'@EiiKarinn_ KARIIINNNN kenapa kok kena mental dnnya dnqkngksnc'
2022-03-10 14:53:20+00:00,nayeee; official ??,b'@eimther Iyaa ga nipu doang sampe seniat itu buat notes ngehancurin mental orang'
2022-03-10 07:59:26+00:00,Clover????,b'@EIRENEISSANCE 2x offside berpengaruh ga sih ke mental pemain? Apalagi pas imbang 1-1 karena kesalahan kiper sendir\xe2\x80\xa6 https://t.co/tWHDYLOYt8'
2022-03-10 02:05:06+00:00,Gupron,b'@ekaaryanw Wkwkw jangan lah masa mental lemah \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-09 09:08:58+00:00,Paundra Juve,b'@ekabayashi @lukmanlookman_ @ernestprakasa Benta jg sama sih problemnya mental. Dr awal udh liat dia pemain rata2 a\xe2\x80\xa6 https://t.co/HuzysyDcTC'
2022-03-09 11:46:55+00:00,Fajar Nugros,"b'@ekakunjeri Era pejabat boomer mental jadul, berakhir tahun 2024.'"
2022-03-09 02:15:45+00:00,myname:,b'@ekamaitas Kesehatan mental jan lupa \xf0\x9f\x99\x83\xf0\x9f\x99\x83'
2022-03-10 05:16:03+00:00,BlueBelle??,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @iam_farha @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo @rimsh152 Wa alaikum Aslam'
2022-03-10 03:28:47+00:00,!JaWadBhaTti??,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @iam_farha @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo @rimsh152 Wa alaikum slam'
2022-03-10 02:32:05+00:00,Ayat Mirxa,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @iam_farha @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo @rimsh152 Walaikum salaam'
2022-03-10 05:31:04+00:00,Attiya Munir,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @iam_farha @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo @rimsh152 Walikum assalam'
2022-03-10 08:53:24+00:00,rimsha khan,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @iam_farha @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo Walaikum Assalam'
2022-03-10 02:50:20+00:00,Farha Khan,b'@EKohee @malik_ab5 @javerias @amna_zain96 @Hayfay11 @IamJiyaaa @KinzaRehman19 @mental_pari @miss_arzo @rimsh152 Wa salam'
2022-03-10 15:02:08+00:00,c. i. k. o,b'@ekowboy2 Konsisten dengan kedunguannya. Kuat mental juga mereka dengan kejahilannya.'
2022-03-09 05:49:21+00:00,far,b'@EksaOktavian @kadangmikirkalo @lahmangiya @txtdrmahasiswa apasih si paling gk kena mental kh?'
2022-03-09 05:27:33+00:00,saya,b'@EksaOktavian @lahmangiya @txtdrmahasiswa gada urusan sama mental sih. kalau dia sempat nulis kaya gitu mending tul\xe2\x80\xa6 https://t.co/oiuhrBdW73'
2022-03-09 07:32:30+00:00,Fel || BACA BIO.,b'@EksaOktavian Berati kamu mental tempe?'
2022-03-10 13:30:56+00:00,Maldini,b'@El_LiaQueensha @idextratime Mental mereka masih kurang kalau di ucl'
2022-03-09 16:02:16+00:00,ayyii,"b'@elegimakna Iya sih.. Tapi gapapa, asal aku siapin mental aja aku sanggup baca :D'"
2022-03-09 15:18:15+00:00,Shown,b'@elegiraya Gpp saya juga sering kena mental'
2022-03-08 15:32:13+00:00,noze 24/7,b'@elesevensix Gw utang nyawa sm noje krn dia beneran bikin sehat mental'
2022-03-08 18:23:45+00:00,Baye Talla Diagne,b'@ElhadjiKandji1 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fgars danio meuna kagn nak mental la lath'
2022-03-10 03:41:50+00:00,sandiiiii,b'@Elias_Metzelder @alanseptyawan @Box2BoxBola @partidazocope balik lagi ke mental itumah ambil contoh kejadian semal\xe2\x80\xa6 https://t.co/FsC2WzgzOA'
2022-03-10 03:20:16+00:00,Bumi,b'@Elias_Metzelder @alanseptyawan @Box2BoxBola @partidazocope Baru juga di samain skornya lgsg kena mental. Huft'
2022-03-10 02:35:55+00:00,WisnuArya,b'@Elias_Metzelder @alanseptyawan @Box2BoxBola @partidazocope berarti blm punya mental UCL \xf0\x9f\x98\x85'
2022-03-10 02:33:47+00:00,???????,b'@Elias_Metzelder @alanseptyawan @Box2BoxBola @partidazocope Kena mental dong \xf0\x9f\xa4\xa3'
2022-03-10 03:02:19+00:00,Classic New York baked cheesecake with,b'@Elias_Metzelder @alanseptyawan @Box2BoxBola @partidazocope mental tempe awokwok'
2022-03-09 02:13:05+00:00,Dela,"b'@elkristtt sama banget kak, pagi2 dah kena mental'"
2022-03-09 10:05:56+00:00,??shanaÂ²?,b'@ellissaur waduchh mental baja yaa\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb pokoknya harus SEMANGAATTT'
2022-03-10 12:45:09+00:00,Lesag (centristes hate account),b'@elpueblo974IRL Taliban mental'
2022-03-09 15:43:37+00:00,ditt???â€¢ minmarch??,b'@elvtzzx siapkan hati dan mental mu bestie'
2022-03-09 02:50:15+00:00,Muhammad Yusuf,"b'@elwai27 @Sparovich @yozbaonk22 @FansNerazzurri Ya mungkin, seengaknya qta dapat modal mental buat tropi lokal Congrats Reds'"
2022-03-10 06:06:15+00:00,Sarden's yume acc (semi shitpost),b'@emakryst eh kar  pakein hairstyle yg banyak ornamen kerang nya egok pasti kena mental si kanata'
2022-03-09 09:48:14+00:00,mil,b'@Emanuelbagas Kesehatan mental nomor satu wkwkw'
2022-03-09 17:47:53+00:00,Bila Bile?,b'@emeraldafz @subschfess Ohh mental ku sudah rusak'
2022-03-10 13:21:56+00:00,Kiak (Tukang Halu),b'@emeyola Jamet mana nih? Jatuh mental atau jamet yg model2 pake rambut model saskeh?'
2022-03-09 11:48:29+00:00,byy,"b'@emilmarioo Bener bngt itu berarti mental km sehat bro klk paham itu,'"
2022-03-09 04:25:24+00:00,Pororo,b'@EMP88Bohyun Mental kuat anak soleh? Ke desa porong porong jalannya terjal'
2022-03-10 06:47:21+00:00,Pororo,"b'@EMP94Jongwon 28. Kalau ngetik lama soalnya sambil mikir, suka nunda kerjaan mental deadliners, ngaduk bubur sama b\xe2\x80\xa6 https://t.co/ctNpoDiCyE'"
2022-03-10 03:39:53+00:00,Thomas A. Anderson,"b'@enaknyajadiapa Mungkin stress karena powernya tiba tiba hilang. Kasihan dia, sakit mental dan fisik. Harusnya konsultasi ke saya dl, \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-03-09 21:48:36+00:00,pengagum mozakeeyy,"b'@endrosaprian @CoachJustinL Madrid menang mental, moga aja next ketemu munchen biar orang kaya lu gakada lagi'"
2022-03-09 15:34:46+00:00,sena,b'@enginafess disentil dikit ampe mental mau ga nder\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87 https://t.co/bgH0YupV3C'
2022-03-10 15:57:01+00:00,yean_jean,b'@englishfess_ biasanya a person with mental disorder atau mentally disorder/disable person.'
2022-03-10 08:04:02+00:00,pauuu.,b'@englishfess_ Mental and knowledge tentang current issues kalau aku sih. Terus kalau latihan bikin argument jangan\xe2\x80\xa6 https://t.co/eAchpLo92p'
2022-03-10 08:02:33+00:00,Almira Chika,"b'@englishfess_ Mental, wawasan, kepercayaan diri.'"
2022-03-10 08:06:58+00:00,saripus ????,b'@englishfess_ Speaking ability dan mental xixi'
2022-03-10 12:02:20+00:00,wts only exo DMUMT & what a life,b'@enhyfairys Mari stan secret number. Intinya harus sabar dan kuat mental'
2022-03-08 15:54:21+00:00,li ?? ??,b'@ENHYPEN_members kak mental illness aku akhir-akhir ini dateng lagi...'
2022-03-09 16:05:52+00:00,Aly Jamet 2d | Jay birthday project ??,"b'@enhypencity Sama bgt kak, makanya klo ada apa\xc2\xb2 mending opini yg kasih nasehat aja sih. Aku juga kena mental bgt. G\xe2\x80\xa6 https://t.co/yc1qYfgo5y'"
2022-03-10 10:42:30+00:00,satu bagian,b'@Eno_Bening Kena mental \xf0\x9f\xa4\xa3'
2022-03-09 02:39:37+00:00,Javier 2h,b'@entropiadevalen la gimnasia mental...'
2022-03-10 13:46:28+00:00,?????? ???? 3.0,b'@Enuyir_Suriya @Suriya_offl @ArunnAk_  @iamKoduva  intha amai kunjulam one week ah kathruranuga mams pavom mental a\xe2\x80\xa6 https://t.co/ZSCqvXgnVA'
2022-03-09 12:10:26+00:00,iyaa,b'@epaww_ @LalisaLovMI @tanyakanrl Mental lu aman kan nder\xf0\x9f\x98\xad'
2022-03-10 09:00:55+00:00,Ginna,"b'@EphPsychologist @ummymwalimu Mental health ni janga kwa Taifa maana ni kwa namna gani mke,mtoto,wazazi wa Prof.Jay\xe2\x80\xa6 https://t.co/3OQ1okTSXS'"
2022-03-09 11:31:09+00:00,Tokey Sticker #savepalestine ????,b'@Epulepsi @amlegend77 Entah. Ada masalah mental kot'
2022-03-10 00:07:07+00:00,Enrico,"b'@Eri_One11 Makany skrg pemain bola yg muda itu tdk bs keras sm dia,mental tempe'"
2022-03-08 17:15:48+00:00,Anshar_29,"b'@ernestprakasa Ya ga salah sih emang anak sama menantu dipiliih rakyat, cm tau sendiri lah mental rakyat jaman seka\xe2\x80\xa6 https://t.co/T8CsMQuePQ'"
2022-03-09 13:46:36+00:00,IstriJaeman,b'@errrdokys___ @txtdrmahasiswa Takut kena mental\xf0\x9f\x98\xad anak sd jaman sekarang mah bukan maen'
2022-03-10 08:24:47+00:00,Xaviersz. buying ban,b'@eruzeked cost sama benefit mahalan mental'
2022-03-09 03:05:58+00:00,widi,"b'@erzavindaf Tahan mbak, karena mental health is number uno :"")'"
2022-03-09 12:15:27+00:00,??.,b'@erzet_es ndek kene mental morat maret maszeh'
2022-03-09 06:19:48+00:00,Lemon,"b'@es_soju @sodamoveon lagi nyoba ngejatuhin mental gw ya? ga kena sama sekali tuh, pelaku kaum luth kek kalian cuma\xe2\x80\xa6 https://t.co/QOuX2sitXF'"
2022-03-09 04:37:06+00:00,na hbd restb.,b'@esdgy kena mental kyknya'
2022-03-09 13:51:34+00:00,galuh tk,b'@esgrimhulala Sebuah langkah yang bagus \xf0\x9f\x91\x8d jangan lupa siapkan mental agar tidak dihujat massal'
2022-03-09 09:41:56+00:00,devilicious,b'@ESitepuRio @gregorius_6 Mental Ibu rumah tangga kampungan korban KDRT tiba-tiba punya duit dan join medsos. Di med\xe2\x80\xa6 https://t.co/FHnz2BjPK7'
2022-03-08 14:51:58+00:00,Oline??,b'@eskopinogula Perjalanan mental breakdown anda sangat panjang dan berliku2 ya ternyata'
2022-03-08 14:51:17+00:00,Oline??,b'@eskopinogula Positf thinking aja kawan mungkin ama tuhan aku disuruh bawa santai aja makanya jarang mental breakdo\xe2\x80\xa6 https://t.co/mJfAlVxw9W'
2022-03-10 02:39:48+00:00,Ony Elnyno,b'@ESPNFC Krn gak ada xavi dan iniesta lagi.. Messi gak punya mental juara.. \xf0\x9f\x98\x81'
2022-03-10 01:16:22+00:00,PAPA TAQ??,b'@ESPNFC So u wan say PSG dem mental strength weak???\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80'
2022-03-09 02:36:18+00:00,Euyy,"b'@Etalase8 @convomf Tutup akun, kena mental gue'"
2022-03-10 14:47:51+00:00,"sa, busy with my work.","b'@ethelynncute Iya nih say, tadi abis baca\xf0\x9f\x98\x94\xf0\x9f\x98\x94 semoga aq bisa siap mental di s2 kali ini\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94'"
2022-03-09 03:34:12+00:00,WII?? â€¢ 218 ???,b'@etherealglitch Kaum mental lemat lee seokmin\xf0\x9f\xa5\xb2'
2022-03-09 15:06:38+00:00,pirrrrrrrrrr,"b'@ethlyreal @dimwepe @MemeComicIndo gk ush ospek, mental gue lebih oke'"
2022-03-09 12:07:09+00:00,??pm??,b'@ethnaera JGN NGADI2 YE GASIAP MENTAL GUE'
2022-03-10 01:36:32+00:00,robi suhendar,"b'@euceunyanya @apathoni Kiper Persija mah gs kumplit ath.  kapten, ngadoa bisa, naekeun mental babaturan bisa. Cocok pisan lah mun di timnas'"
2022-03-08 13:25:39+00:00,jack kw,"b'@euisbeling13 @FWBESS kalo ikhlas sama mental kuat emg uda terlahir sih\xf0\x9f\x98\xad, nafsu nya ini\xf0\x9f\x98\xad   Ampun kemarin main di kraken zonk sm sekali\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-08 14:44:43+00:00,Raden Byonk,b'@euisbeling13 Tarian dari sekte sakit mental'
2022-03-10 16:50:54+00:00,jayden bubuk ??,"b'@eunyongroo oohh okay, thanks ya infonya. aku lagi nyiapin mental hahaha'"
2022-03-09 16:26:29+00:00,RexBunnyB,b'@euph0ria_k0o @cenoramoons This meaning I tought too like lama2 agak toxic juga gasih I know maksudnya baik tapi gguk kena mental lama2 juga'
2022-03-10 00:45:55+00:00,Ventilz Jimin ??,"b'@euphoriaru ALHAMDULILLAH ya, siapkan mental untuk fake love Jungkook \xf0\x9f\x98\x82'"
2022-03-10 15:51:12+00:00,.,b'@eurawrrrrrrrrrr Jaga kesehatan mental bro\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d'
2022-03-09 12:21:58+00:00,??,"b'@eutinyy Semacam kitabnya anak psikologi Min wkwkwk. Di sana ada jenis-jenis gangguan mental, gejala, dan data terkait lainnya~'"
2022-03-10 01:55:22+00:00,Ken,b'@evdogawa Beneeer. Anaknya baik banget. Gimana Ai gak kena mental tiba-tiba beliau nganu..'
2022-03-08 18:43:57+00:00,Diah Muhammad,b'@evioktaviiana Sek penting sehat mental'
2022-03-09 06:18:39+00:00,Dino,b'@eviriyanti Ga siap mental'
2022-03-09 22:11:29+00:00,Eustass D. Kid,b'@EvitaAnastasyaK penakluk mental penjaga gawang \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2022-03-09 04:57:45+00:00,nana,"b'@EWordday gpp, aku juga awal main twitter juga gaptek kok bu, pokoknya bu guru harus siapin mental yg besar kalau main twitter\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x99\x86\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'"
2022-03-08 16:05:07+00:00,??,b'@ExDtair WKWK klo gada nct baru look = mental health'
2022-03-10 16:11:37+00:00,d a (bu persit),b'@exourcesid Duh anjir mental ku'
2022-03-08 13:48:06+00:00,thir,b'@eyybible Tpi kena mental'
2022-03-10 02:23:20+00:00,Habib Jxxx,b'@ezash Aku tadinya berdua sama tmnku yg videographer Tapi dia gak kuat mental untuk berjuang membangun nama sendiri\xe2\x80\xa6 https://t.co/arjnePjc3l'
2022-03-09 14:59:52+00:00,melvin.,b'@ezrxax @inibknmelv BENTAR NYIAPIN MENTAL DULU'
2022-03-09 07:48:17+00:00,Ricinus communis ?,"b'@f0ur0netw0 @khoirulhamza @MafiaWasit @Maskewok yg sering diobrolin, masalah mental'"
2022-03-09 11:31:32+00:00,deep ocean,b'@f0ur0netw0 @khoirulhamza @MafiaWasit Dari segi mental emang beda.. jauhhh bahkan'
2022-03-09 07:04:38+00:00,Nemo$,"b'@f0ur0netw0 @khoirulhamza @MafiaWasit Nah ini dia minset dan mentaln orang Indonesia, masih mental babu. Para ortu\xe2\x80\xa6 https://t.co/7Ra3jIxW2T'"
2022-03-10 12:46:26+00:00,DENA,b'@f1speed_indo Karna mental mentul ya ?'
2022-03-10 08:35:39+00:00,IRFAN,b'@f1speed_indo Tapi mobilnya mental mentul sampai harus ngangkat gas di lurusan min jadi kayaknya Horner mending diem aja hahaha'
2022-03-10 10:14:12+00:00,??,b'@f4izalhassan @bombaJBPM Tak blh fikir betapa cracknya mental anak2 si mati.. trauma seumur hidup dgn water heater..takziah buat keluarga'
2022-03-10 11:27:07+00:00,Azwan AR,b'@f4izalhassan @bombaJBPM Takziah. Kesian anak\xc2\xb2 kecil lagi. Tak dapat bayang perasaan dan mental anak\xc2\xb2 tu skrg \xf0\x9f\x98\xad'
2022-03-09 16:58:55+00:00,?,b'@F666NO kena mental\xf0\x9f\x98\xad'
2022-03-09 00:29:09+00:00,AC Siregar,"b'@Faann_25 @CoachJustinL Itu artinya mental tim ini kuat, bisa provokasi lawan dan tidak mudah terintimidasi'"
